8.300279347980319289e+05,1.568444968218156100e+04,1.182694372868380128e+01,8.337590496870804345e+05,2.110495686369666873e+04,1.851221955761932492e+01
1.333763030752159189e+06,1.377342477326166954e+04,6.070652095847094643e+00,1.352094335075224284e+06,2.110841806673744577e+04,1.417242080671391591e+01
6.993038294921742054e+05,7.442561420758860186e+04,1.820267441944690390e+01,7.874075457241275581e+05,7.635886008058983134e+04,2.021181209840617399e+01
5.964049355906050187e+05,3.915332297007030866e+04,2.015251131896884118e+01,6.879372955480485689e+05,4.004865544938200037e+04,2.450952670253260379e+01
1.190778845504859462e+06,8.076741627170421998e+04,3.794812021581068251e+01,1.582763857911996543e+06,8.602970609166607028e+04,3.857257262872391124e+01
8.883391141708821524e+05,1.000000000000000000e+00,3.597094703553086958e+01,1.128919964082292281e+06,1.242626215241090358e+04,4.229767246214464649e+01
1.143011852800366469e+06,6.952008310320037708e+04,1.663497835170148065e+01,1.373727586834457703e+06,7.266920266486062610e+04,2.172033203120645695e+01
5.786429914576318115e+05,4.849535581396573252e+04,1.612699339880320792e+01,8.681727575876279734e+05,6.412192225723226875e+04,2.575786749222661598e+01
1.065792025752293412e+06,8.360854337127956387e+04,3.969250848895487138e+01,1.131663640104233287e+06,9.670956345342322311e+04,4.527324420760376711e+01
6.469327797649798449e+05,4.147922141289844876e+04,1.971953130331901605e+01,9.777617651090493891e+05,4.324315660805215884e+04,2.423084584654238682e+01
2.723565211652581347e+05,7.449849384514882695e+04,4.259647896324759841e+01,5.500166609461801127e+05,7.549935605993409990e+04,4.410042566737474345e+01
3.607302815012343344e+05,4.136546964554122678e+04,9.299476219232529317e+00,4.450994020487134694e+05,4.180529552692747529e+04,1.232354552967345107e+01
1.000000000000000000e+00,7.147819324145862993e+03,1.688969675474039889e+01,1.513759059282121307e+05,1.138308901709959719e+04,2.212088259849512184e+01
9.111058381513411878e+05,4.702651025246701465e+04,2.499496031893072612e+01,9.487409226503075333e+05,5.064912742680125666e+04,2.549231487946573438e+01
1.430311495454718824e+05,6.475869003223285836e+04,2.250074748847547657e+00,1.545034040737678297e+05,8.248031889535168011e+04,2.325075916415561661e+00
1.298585767685021274e+06,2.357244181870073589e+02,3.998734347284290891e+01,1.598568732592953835e+06,1.598352937289946931e+04,4.250485466710100013e+01
7.988003982009784086e+05,8.389371466652586241e+04,1.000000000000000000e+00,9.468229108143582707e+05,9.058305678747090860e+04,4.550056080415023629e+00
4.435856646338104038e+05,6.020130109658140282e+04,1.000000000000000000e+00,7.422075877915212186e+05,7.690587282629984838e+04,9.556122670120014817e+00
1.661385377031761920e+06,4.870367314045714011e+04,8.308442802542726824e+00,1.752852114988093032e+06,6.586995881412837480e+04,9.365795611931487130e+00
1.455595287961889524e+06,4.536493966859354987e+04,4.419595627385943715e+01,1.612975461685969960e+06,5.553985672966585844e+04,5.000000000000000000e+01
5.047490750664789230e+05,3.392000900306808762e+04,3.599711388992015770e+01,5.990143183344015852e+05,4.251337592952600971e+04,4.557199691082489323e+01
8.953867543138845358e+05,8.189062013863940956e+04,3.797283951437690153e+00,9.348905233509868849e+05,8.991947920850245282e+04,1.145574382587868101e+01
1.498767421170675370e+05,6.654526750161853852e+04,4.350515709788349028e+01,1.569036103400283318e+05,8.626734953695689910e+04,4.906279934769549556e+01
7.425323124639294110e+05,5.048691465065116063e+04,3.885126672912095813e+01,1.030971543526001973e+06,5.676762073556240648e+04,4.114334060150391537e+01
2.148118182917954982e+05,4.078068530341375663e+03,4.591614142306455193e+01,3.998335450520548620e+05,1.520823078477558192e+04,5.000000000000000000e+01
1.235417411895276513e+06,3.401730744751588645e+04,1.375376168244589969e+01,1.512418822934924159e+06,4.451737509708938160e+04,1.631063145660227320e+01
3.825696141587588354e+05,9.057371474464310450e+04,3.899087643358345190e+01,6.600862572172069922e+05,1.000000000000000000e+05,4.069318276412953139e+01
2.889633792714329902e+05,8.714779677768966940e+04,1.426503572464823222e+01,5.000893526395239169e+05,9.885237195446727856e+04,2.274983607928946938e+01
1.113760333845912013e+06,2.929745617642967045e+04,3.964634601056971519e+01,1.162779881286033895e+06,4.426559658953003964e+04,4.795913650990051735e+01
1.411078883557661902e+05,4.034905019086902757e+04,1.728258633045351544e+01,4.785795308414153988e+05,4.818486026230591960e+04,2.104400457050869377e+01
1.708975121257425519e+06,4.476273094418579421e+04,5.107764227635850141e+00,1.881386121796317166e+06,6.249970563860725088e+04,1.085843979783391688e+01
7.842428636083403835e+05,3.724206411186216428e+04,1.321192825757563760e+01,9.065107912370957201e+05,5.608493425447712798e+04,1.582945328438945332e+01
9.846726029161019251e+05,6.482024958075916220e+04,2.958731685802725409e+01,9.893136126736081205e+05,6.820493150440799945e+04,2.977110782348980322e+01
3.882665210790121928e+05,4.665467290411453723e+04,2.442567480030102445e+01,4.922331887163547799e+05,6.318384011353886308e+04,2.588351647976884351e+01
1.439713514285510639e+06,6.088492522740496497e+03,3.736637136035808027e+01,1.743691972551894141e+06,2.427775721282867016e+04,4.365236941895579292e+01
1.592168734762648237e+05,4.043381418847840541e+04,3.269406380938619350e+01,4.017418935646043974e+05,5.686796749819213437e+04,3.811533873212570711e+01
3.132438596685506636e+05,1.047647935125418553e+04,1.753728772815151160e+01,4.871535964555153623e+05,1.680816945525200572e+04,2.430079310880459076e+01
1.099738556059007242e+05,4.380034165957500227e+04,7.076749121420650823e+00,4.519820164506671717e+05,4.992290863229642855e+04,1.269261804676395400e+01
1.000000000000000000e+00,3.774758233296533581e+04,1.852246695932292297e+01,1.391418266346456949e+05,5.309766551729988714e+04,2.094095868981662889e+01
1.596397907229238888e+06,1.000000000000000000e+00,3.304952771829297120e+01,1.894308237842872506e+06,6.065499710178723944e+03,3.830077473689924972e+01
8.092891818278712453e+05,3.062064315460372018e+04,2.129029274397253246e+01,8.374943274214131525e+05,5.005419939198499196e+04,2.751699338865882183e+01
3.037384274935076246e+05,4.915454143140048836e+04,1.220193524566852794e+01,4.926295313109807903e+05,5.344782830471640045e+04,1.587535531162050084e+01
6.554251169371127617e+02,4.591679595975786469e+03,1.000000000000000000e+00,3.301702982498260681e+05,6.564351998344726780e+03,5.352296103691168483e+00
3.641466511643279227e+04,7.983465684819310263e+04,4.507174708650100392e+00,3.209674184794472530e+05,9.290067561808721803e+04,8.483940902083636715e+00
9.704244240134007996e+05,7.217263472699254635e+04,7.488661583211237094e+00,1.219036270124658011e+06,8.598209444735173020e+04,1.695548182411071636e+01
1.444312877780814655e+06,9.814123229302487744e+04,3.595529333445585252e+01,1.668113860438983422e+06,1.000000000000000000e+05,3.974839863788391625e+01
7.937481964551965939e+05,3.739726250745716243e+02,3.360383463810927651e+01,9.996849477166308789e+05,1.967194546295340115e+04,3.408770556754355141e+01
1.289079443926548352e+06,1.991787647044826736e+04,4.619827564479284376e+01,1.321315695278847823e+06,3.808472698735977610e+04,4.953602962758448314e+01
1.132584654372502351e+06,7.416026251454648445e+03,1.625397674645666157e+01,1.501253759894029470e+06,2.531582489041022927e+04,2.505302277510412168e+01
4.246893112129209330e+05,3.774946792995748183e+03,3.875610795167364842e+01,6.810560191847713431e+05,1.052477877678194454e+04,4.717693454642647310e+01
1.824243739712251991e+05,6.043888685482020082e+04,4.114105464919424548e+01,5.546522131636192789e+05,6.896177672323063598e+04,4.264967584787281396e+01
1.053691813955809921e+06,7.786183065971608448e+04,1.321432805558970358e+01,1.289799569839849602e+06,9.311106675593501132e+04,1.609967161962880056e+01
1.833450706694322289e+05,8.858959035101253539e+04,8.039728000138332220e+00,2.887649227917224634e+05,9.499989819698259817e+04,9.496491057747764586e+00
1.815146740642494755e+06,6.568016081472217047e+04,3.738139639797851999e+01,2.000000000000000000e+06,8.555856744245150185e+04,4.197370047883779876e+01
7.205129281587880105e+05,3.768718822522848495e+04,2.286266414776439859e+01,7.239684420098739211e+05,4.618779778402250668e+04,3.179776391122749857e+01
3.049433311952225631e+05,6.597110920839672326e+04,4.034370942621589506e+01,3.669115410355975619e+05,7.606939526893573930e+04,4.544972649838342704e+01
1.226146128685276723e+06,9.264790962527786905e+04,2.341293393985445448e+01,1.453385388844669564e+06,9.608533023841025715e+04,2.382997527573874663e+01
1.726263043093875283e+06,2.619600896247160199e+04,1.603796019938251760e+01,2.000000000000000000e+06,3.154215203570957601e+04,2.550524696739992692e+01
1.959786389279609721e+05,1.000000000000000000e+00,1.486865979678795924e+01,2.301757860374573211e+05,1.312142302851225759e+04,2.341773020262515814e+01
6.311626125431236578e+05,2.393923895900619391e+04,4.688023420220787330e+01,7.785186753693158971e+05,2.442248101921707712e+04,5.000000000000000000e+01
6.487759606071547605e+05,7.088413646528044774e+04,1.728985353044331319e+01,6.994627370731909759e+05,8.515682510476985772e+04,2.013486504599253024e+01
7.422879884118189511e+04,6.722138545181057998e+04,4.060012843265225513e+01,1.151465071309476771e+05,7.303471910621685674e+04,4.986178264522206405e+01
3.143935583384904312e+05,2.331374946091082529e+04,4.411668534780906015e+01,6.809837230358482338e+05,3.090974818713882269e+04,4.986616092853504512e+01
1.396729437745430740e+06,7.944562891189177753e+04,2.599067429445910093e+01,1.647344949955417542e+06,8.070003916409763042e+04,2.620131585912398364e+01
9.078465726761255646e+05,4.298863806147459400e+04,3.643978311781670243e+01,9.950871450911731226e+05,4.915746007433067280e+04,4.159413193314685486e+01
1.594925286462842952e+06,4.692443612183469668e+03,3.709526134161150424e+01,1.670011306652218103e+06,1.073657634456673622e+04,3.922808069168728196e+01
1.453470928420960438e+06,2.872255820315412711e+04,1.815499574300901742e+01,1.840580730304096825e+06,3.587815822197414673e+04,2.244761101296086991e+01
1.093170306342071621e+06,6.459921082706077868e+03,1.095288046746792610e+01,1.135708978940884350e+06,1.593968483662656217e+04,1.917373366678751978e+01
6.820001181099887472e+05,7.384575775967340451e+04,4.813942961199497006e+01,1.059637324966917746e+06,8.327272237762864097e+04,5.000000000000000000e+01
1.058523403749720892e+06,5.029101686555180095e+03,4.286836287825787295e+00,1.263274222757216310e+06,2.092668133454101189e+04,1.378369102971090676e+01
1.086722261074618902e+06,1.916486579005904787e+03,2.175573579534498947e+01,1.210971437758799642e+06,1.492977719757186060e+04,2.752245504534442944e+01
4.854707794243257958e+05,4.078454551196171906e+03,3.706524736885304350e+01,5.077720123793613166e+05,1.034136549788430966e+04,4.404924497353180612e+01
1.640221110558851622e+06,8.586141506789918640e+04,1.438661462471949193e+01,1.838678725949816406e+06,1.000000000000000000e+05,1.590079083171328733e+01
1.000000000000000000e+00,7.657449031483020008e+03,2.367962787549575054e+01,1.047185068687593739e+05,1.592545413334129444e+04,3.109161040251087016e+01
1.548816672360278666e+06,2.702898206831554126e+04,4.498826194552979985e+01,1.881205302047818433e+06,4.388059021177727845e+04,5.000000000000000000e+01
1.225276246414993424e+06,1.000000000000000000e+00,1.866783110806828461e+01,1.271015485786363482e+06,3.880192379525213255e+03,2.766801478246478752e+01
5.273476539322551107e+05,7.381290887032861065e+04,5.087128708945037658e+00,5.908227865107950056e+05,7.506452933000920166e+04,1.430528664786525184e+01
1.441083798426600872e+06,6.474444757688821846e+04,2.812612090110547669e+01,1.722877854859205661e+06,7.385495269887948234e+04,3.627861433753449205e+01
1.663176649197683670e+06,1.115786855519340133e+04,2.137922521402589204e+00,1.737416528583285864e+06,2.051270324649263785e+04,8.438899838457530223e+00
3.672882679399009794e+05,4.910048952457386622e+04,7.750036589843338319e+00,5.615760585863189772e+05,5.300682213756979763e+04,1.539309384207223808e+01
1.000000000000000000e+00,8.920517459592442901e+04,1.183823904306031238e+01,2.477364353585469071e+05,1.000000000000000000e+05,1.637232372422120719e+01
1.924793942706019850e+06,2.777178701426559201e+04,2.719816315491989656e+01,2.000000000000000000e+06,2.927964947202461553e+04,3.179159385606304511e+01
9.741370878810066497e+05,6.639404546419437975e+04,1.053635174824519538e+01,1.374033245653928723e+06,7.898421968106715940e+04,1.275503700117829098e+01
1.153255899111434555e+05,4.098110522249738278e+04,4.495689040963770822e+01,1.283168826415777876e+05,5.938595170047041029e+04,4.516696274944196432e+01
1.444328949496183486e+05,2.820499135375164406e+04,4.073027823840035921e+00,3.073078100214322330e+05,4.111917340408051678e+04,1.214595415933166933e+01
2.568065900428755267e+05,3.408756806306209182e+04,2.117962235844245811e+01,2.950207625690926216e+05,4.960482464243464347e+04,2.698752274589823941e+01
2.921179111208509421e+05,6.742046136563790787e+04,2.886157601250932458e+01,3.629066162310153013e+05,7.604300445810948440e+04,3.014885136335054483e+01
3.424871762713890057e+05,1.047707963563621888e+04,1.187368061575579503e+01,6.382548956994017353e+05,2.870604247922203649e+04,1.725496604734320272e+01
1.885978144251526101e+06,4.701034922843898676e+04,2.018110606554001407e+01,2.000000000000000000e+06,5.699875435301708785e+04,2.843980946839051427e+01
5.291590812024086481e+05,7.063078388878444093e+04,4.097487986381088376e+01,5.574330376496972749e+05,7.138162215393039514e+04,4.960936070655702679e+01
1.647332378256758908e+06,8.985837933988674195e+04,2.048354689701276499e+01,1.695516352444343036e+06,1.000000000000000000e+05,2.448427811501789364e+01
1.283704408784326864e+06,1.374523867536545004e+04,3.548140993333439042e+01,1.507878986615476431e+06,2.879898511254958430e+04,3.856355826968784584e+01
4.165257304132194258e+05,6.471947044466470834e+04,3.722939135493386686e+01,7.172001794331315905e+05,8.349655592124472605e+04,4.247116203965924797e+01
1.000000000000000000e+00,6.985312118873224244e+04,3.791677287520939021e+00,2.027003198633399443e+05,8.805073799308572779e+04,1.058267092907471785e+01
1.179797596724118339e+06,7.217474357426492497e+04,3.307371287585316111e+01,1.514755764738647034e+06,8.321271029932721285e+04,4.130048180579434813e+01
9.352005598764570896e+05,2.176918228291707419e+04,2.487492951033459221e+01,1.285201861010203836e+06,3.798969674208547804e+04,2.798082853536977055e+01
4.842761653527831659e+05,8.422491945065646723e+04,2.331324635613943208e+00,5.879058577339320909e+05,8.630611903690481267e+04,4.264511775216568878e+00
8.855322253135938663e+05,4.747256054589772248e+04,3.418883545947429781e+01,1.235791465561254648e+06,5.451094310897985997e+04,3.904075078855969849e+01
1.318889939711802406e+06,2.545982529241106749e+04,9.674684163342401888e+00,1.586538907304971712e+06,3.270017543195715916e+04,1.452382823448245830e+01
1.000000000000000000e+00,7.467638094060801086e+04,1.314113097881704739e+01,2.484748213310092106e+05,9.104810873623902444e+04,1.688401828346241373e+01
1.000000000000000000e+00,4.446349673671432538e+04,1.780083521871668850e+01,1.236030939574412332e+05,5.119821439620920864e+04,2.422799422197615726e+01
3.281008865132841165e+05,7.921852805445596459e+04,1.284235618547560520e+01,4.229810887480322854e+05,8.183864636199889355e+04,2.036432665665885011e+01
1.769289345146836713e+06,7.838921580701669154e+04,4.270409164239281807e+01,1.840632074552562553e+06,9.504632744291580457e+04,4.503560372815491775e+01
1.000000000000000000e+00,2.227555674236242339e+04,3.933398066574366680e+01,1.182137472839774709e+05,2.368825985464200494e+04,4.390711571272211700e+01
1.000000000000000000e+00,3.322909872081597860e+04,3.820963874568750640e+01,2.542344607789151487e+05,3.970651600627963489e+04,4.591712090000785196e+01
7.705007361252340488e+05,3.112010013780727604e+04,3.432636378241999608e+01,7.925396663788843434e+05,3.512892502259463799e+04,3.936334658959219013e+01
9.082344231969711836e+05,5.368497162979607674e+04,4.686741963400975663e+01,1.291215318575840211e+06,6.011169270375135966e+04,4.859669902173776990e+01
1.074834016243762104e+06,7.754576832969146199e+04,3.938821293712353366e+01,1.292501625527872005e+06,9.255006046969839372e+04,4.712933539019761753e+01
1.840501020231467206e+06,1.526783253766418420e+04,3.797980139808976219e+01,2.000000000000000000e+06,1.721019211672483652e+04,4.183671521931435677e+01
2.957208714121141238e+05,7.281452228171814932e+04,1.946288811944669206e+01,3.772926411062382394e+05,7.464034109450184042e+04,2.028335208366445741e+01
1.426651587182231480e+06,3.952663804659044399e+04,1.390164942055834274e+01,1.738080369837769074e+06,5.287331605446847243e+04,1.566948852382752477e+01
6.924131910670807702e+04,3.635250932330903015e+04,4.364411384632606428e+01,4.535188958750546444e+05,5.416688810916824150e+04,4.894723629324407455e+01
8.033724579443376279e+05,4.030111068557554245e+04,2.753672578499262968e+01,9.479298629025315167e+05,4.067325760318099492e+04,2.872709185776593088e+01
2.716867917029715609e+05,2.759056527938176805e+04,1.715269587469674661e+01,4.869576795677563641e+05,2.780197661796562534e+04,2.041914210237242600e+01
1.735571742336272961e+06,6.099384430392366994e+03,4.792204254316773415e+01,1.912815046178458026e+06,9.139412690312467021e+03,4.940653572043635222e+01
1.210657533800300211e+06,3.967383151341623943e+03,1.934638335230727790e+01,1.306831331996799447e+06,1.027621234435659062e+04,2.264382479997453856e+01
1.764479232412805082e+06,4.608689731877810846e+04,2.742043474515282142e+01,2.000000000000000000e+06,6.303977431170725322e+04,3.357385654607587355e+01
1.449146928220625268e+06,8.926724035798652039e+04,9.802651125228187823e+00,1.786782264719396597e+06,1.000000000000000000e+05,1.401276212181708658e+01
1.094831674478380301e+05,7.196186926383966056e+04,1.441275625061079779e+01,4.677985731946722372e+05,9.065542508425687265e+04,1.990202112683127211e+01
1.616022646511729108e+06,2.804571011616385658e+04,1.000000000000000000e+00,1.682968880743616959e+06,4.525679586022708099e+04,4.470558555523011179e+00
4.401587026243043365e+05,4.784635910248236905e+04,3.475561920576187447e+01,4.995756932256771252e+05,5.452323915088226204e+04,4.310007958366524861e+01
1.811381485423094360e+06,6.216005880321894074e+04,1.046266256596905997e+01,1.959878007972422754e+06,6.814026116832895787e+04,1.102909299844591295e+01
1.428564817539531039e+06,3.660526161371456692e+04,1.578194702410734784e+01,1.627058981567052891e+06,4.362176034764251381e+04,2.194572602203282230e+01
1.271833060633512912e+06,4.804008347330283141e+04,3.213665707811233574e+01,1.533319589362831088e+06,5.984286165142893151e+04,3.885964820133406761e+01
7.618719957519050222e+05,7.714980861687318247e+04,5.413625358187617920e+00,8.418721341196380090e+05,8.113714661160994729e+04,1.428930518126445470e+01
